subj_idx,date,trialnum,stim,response,rt
414,2017-11-12,23,1,1,2.24
414,2017-11-12,24,2,0,44.47
414,2017-11-12,25,2,0,5.64
414,2017-11-12,26,2,1,88.73
414,2017-11-12,27,2,1,3.28
414,2017-11-12,28,1,1,11.85
414,2017-11-12,29,1,1,10.61
414,2017-11-12,30,1,1,6.36
414,2017-11-12,31,2,0,103.78
414,2017-11-12,33,1,1,96.07
414,2017-11-12,34,2,0,70.83
414,2017-11-12,35,2,0,13.15
414,2017-11-12,36,2,1,93.19
414,2017-11-12,37,2,1,3.94
414,2017-11-12,38,2,1,0.76
414,2017-11-12,39,1,0,10.41
414,2017-11-12,40,1,1,0.01
414,2017-11-12,41,2,0,13.86
414,2017-11-12,42,2,0,8.59
414,2017-11-12,43,2,0,9.23
414,2017-11-12,44,2,1,124.3
414,2017-11-12,45,1,0,20.21
414,2017-11-12,51,1,0,44.71
414,2017-11-13,2,1,0,46.79
414,2017-11-13,3,2,1,84.12
414,2017-11-13,4,2,1,1.33
414,2017-11-13,5,2,1,11.62
414,2017-11-13,6,2,1,0.48
414,2017-11-13,7,2,1,3.42
414,2017-11-13,10,1,1,91.38
414,2017-11-13,11,1,0,7.64
414,2017-11-13,12,2,1,4.26
414,2017-11-13,13,2,0,6.58
414,2017-11-13,14,1,1,54.83
414,2017-11-13,15,1,0,13.62
414,2017-11-13,17,1,1,46.21
414,2017-11-13,18,1,1,10.56
414,2017-11-13,19,2,0,98.5
414,2017-11-13,20,1,1,58.74
414,2017-11-13,21,2,1,18.42
414,2017-11-13,22,2,1,6.01
414,2017-11-13,23,1,0,79.81
414,2017-11-13,24,1,1,9.71
414,2017-11-13,25,1,1,7.69
414,2017-11-13,26,1,1,2.44
414,2017-11-13,27,1,1,19.17
414,2017-11-13,28,2,0,69.17
414,2017-11-13,29,1,1,48.59
414,2017-11-13,30,1,1,4.09
414,2017-11-13,31,2,0,37.41
414,2017-11-13,32,2,0,5.74
414,2017-11-13,33,1,1,11.36
414,2017-11-13,34,1,1,18.5
414,2017-11-13,35,2,0,34.21
414,2017-11-13,36,2,1,4.43
414,2017-11-13,37,2,1,1.13
414,2017-11-13,38,2,1,7.16
414,2017-11-13,39,1,1,3.37
414,2017-11-13,40,2,0,53.11
414,2017-11-13,41,2,0,17.66
414,2017-11-13,42,1,1,101.41
414,2017-11-13,43,1,1,10.23
414,2017-11-13,44,2,0,12.04
414,2017-11-13,45,2,1,1.1
414,2017-11-13,46,2,0,1.82
414,2017-11-13,47,2,1,10.98
414,2017-11-13,52,1,1,4.44
414,2017-11-14,1,1,0,10.25
414,2017-11-14,2,2,1,44.87
414,2017-11-14,3,2,1,9.61
414,2017-11-14,4,2,0,7.95
414,2017-11-14,5,2,1,8.25
414,2017-11-14,6,2,1,15.43
414,2017-11-14,7,1,1,7.9
414,2017-11-14,8,1,0,12.25
414,2017-11-14,9,1,1,20.55
414,2017-11-14,10,1,1,9.09
414,2017-11-14,11,1,1,1.72
414,2017-11-14,12,2,0,85.09
414,2017-11-14,13,1,1,48.25
414,2017-11-14,14,2,0,19.06
414,2017-11-14,15,2,1,2.36
414,2017-11-14,16,2,1,14.27
414,2017-11-14,17,2,1,17.88
414,2017-11-14,18,2,0,16.57
414,2017-11-14,19,1,0,29.93
414,2017-11-14,20,2,0,17.74
414,2017-11-14,21,1,1,86.49
414,2017-11-14,22,1,1,9.09
414,2017-11-14,23,2,0,55.78
414,2017-11-14,24,2,1,44.54
414,2017-11-14,25,1,1,14.53
414,2017-11-14,26,1,1,4.54
414,2017-11-14,27,2,1,8.99
414,2017-11-14,29,2,1,46.87
414,2017-11-14,30,1,0,140.13
414,2017-11-14,31,2,1,48.47
414,2017-11-14,32,2,1,18.63
414,2017-11-14,33,2,1,13.24
414,2017-11-14,34,1,0,79.54
414,2017-11-14,35,1,0,18.74
414,2017-11-14,36,2,1,1.66
414,2017-11-14,37,1,0,15.08
414,2017-11-14,40,2,1,130.54
414,2017-11-14,47,1,0,285.44
414,2017-11-14,52,1,1,264.88
414,2017-11-15,1,2,1,21.11
414,2017-11-15,2,2,1,3.6
414,2017-11-15,3,1,0,18.64
414,2017-11-15,4,1,1,0.43
414,2017-11-15,5,2,0,11.9
414,2017-11-15,6,1,1,57.35
414,2017-11-15,7,1,1,2.01
414,2017-11-15,8,2,0,56.6
414,2017-11-15,9,1,1,66.62
414,2017-11-15,10,1,1,0.06
414,2017-11-15,11,2,0,52.68
414,2017-11-15,12,1,1,2.47
414,2017-11-15,13,2,1,0.09
414,2017-11-15,14,2,1,19.89
414,2017-11-15,15,1,0,10.96
414,2017-11-15,16,2,1,0.3
414,2017-11-15,17,2,0,0.47
414,2017-11-15,18,2,1,45.95
414,2017-11-15,19,2,1,1.91
414,2017-11-15,20,2,0,17.89
414,2017-11-15,21,1,0,7
414,2017-11-15,22,2,1,1.09
414,2017-11-15,23,2,1,7.48
414,2017-11-15,24,2,1,12.66
414,2017-11-15,25,2,1,23.2
414,2017-11-15,26,2,1,1.25
414,2017-11-15,27,2,0,18.81
414,2017-11-15,29,1,1,42.42
414,2017-11-15,30,2,1,2.02
414,2017-11-15,31,1,1,1.78
414,2017-11-15,32,1,1,4.82
414,2017-11-15,33,1,1,3.07
414,2017-11-15,34,1,1,6.74
414,2017-11-15,35,1,1,8.53
414,2017-11-15,36,1,1,16.69
414,2017-11-15,37,2,0,107.87
414,2017-11-15,38,1,0,2.56
414,2017-11-15,39,2,1,4.89
414,2017-11-15,40,1,0,6.68
414,2017-11-15,41,1,1,8.47
414,2017-11-15,42,2,0,0.53
414,2017-11-15,43,2,1,43.28
414,2017-11-15,44,1,0,14.93
414,2017-11-15,45,1,1,3.66
414,2017-11-15,46,1,1,1.69
414,2017-11-15,47,2,1,10.39
414,2017-11-15,48,2,1,29.24
414,2017-11-15,50,1,1,2.96
414,2017-11-16,3,2,1,109.61
414,2017-11-16,4,1,1,16.12
414,2017-11-16,5,2,0,15.28
414,2017-11-16,6,1,1,4.71
414,2017-11-16,7,2,0,18.16
414,2017-11-16,8,2,1,49.95
414,2017-11-16,9,1,1,0.83
414,2017-11-16,10,2,0,33.12
414,2017-11-16,11,1,1,46.52
414,2017-11-16,12,2,1,16.47
414,2017-11-16,13,2,1,0.91
414,2017-11-16,14,2,1,23.18
414,2017-11-16,15,2,1,3.31
414,2017-11-16,16,2,0,16.89
414,2017-11-16,17,2,1,2.92
414,2017-11-16,18,2,1,14.83
414,2017-11-16,19,2,0,22.89
414,2017-11-16,20,2,0,0.36
414,2017-11-16,21,1,1,43.29
414,2017-11-16,22,2,0,19.36
414,2017-11-16,23,2,1,1.07
414,2017-11-16,24,2,1,10.07
414,2017-11-16,25,2,0,18.24
414,2017-11-16,26,1,1,2.05
414,2017-11-16,27,1,1,4.72
414,2017-11-16,28,2,0,29.8
414,2017-11-16,29,1,1,44.98
414,2017-11-16,30,1,1,4.93
414,2017-11-16,31,1,1,3.55
414,2017-11-16,32,2,0,48.87
414,2017-11-16,33,2,0,7.67
414,2017-11-16,34,1,1,84.2
414,2017-11-16,35,2,1,13.43
414,2017-11-16,36,1,0,2.1
414,2017-11-16,37,1,0,17.4
414,2017-11-16,39,2,1,135.37
414,2017-11-16,40,1,0,70.39
414,2017-11-16,41,1,0,3.51
414,2017-11-16,42,2,1,91.21
414,2017-11-16,43,1,0,16.89
414,2017-11-16,47,1,1,1.97
414,2017-11-16,48,1,1,20.84
414,2017-11-16,49,1,1,0.1
414,2017-11-16,50,1,1,8.16
414,2017-11-17,4,1,1,140.28
414,2017-11-17,5,2,0,156.16
414,2017-11-17,7,2,0,42.9
414,2017-11-17,8,2,0,2.82
414,2017-11-17,9,2,0,19.15
414,2017-11-17,10,2,0,2.32
414,2017-11-17,11,1,1,252.19
414,2017-11-17,12,1,1,2.8
414,2017-11-17,13,1,1,3.67
414,2017-11-17,14,1,1,1.22
414,2017-11-17,15,2,0,59.47
414,2017-11-17,16,2,0,4.72
414,2017-11-17,17,1,1,105.98
414,2017-11-17,18,2,0,35.03
414,2017-11-17,19,1,1,43.24
414,2017-11-17,20,2,0,13.85
414,2017-11-17,21,2,0,0.7
414,2017-11-17,22,2,0,0.18
414,2017-11-17,23,1,1,125.77
414,2017-11-17,24,1,1,0.82
414,2017-11-17,25,1,1,0.96
414,2017-11-17,26,1,1,8.8
414,2017-11-17,27,1,1,4.08
414,2017-11-17,28,1,1,16.82
414,2017-11-17,29,2,0,100.32
414,2017-11-17,30,1,1,43.35
414,2017-11-17,31,2,0,13.55
414,2017-11-17,32,2,0,0.74
414,2017-11-17,33,2,0,3.03
414,2017-11-17,34,2,0,28.9
414,2017-11-17,35,2,0,20.64
414,2017-11-17,36,2,1,208.19
414,2017-11-17,37,2,1,1.16
414,2017-11-17,38,2,1,19.7
414,2017-11-17,39,1,1,1.79
414,2017-11-17,40,1,1,1.68
414,2017-11-17,41,2,0,90.04
414,2017-11-17,42,2,1,54.92
414,2017-11-17,43,1,0,30.93
414,2017-11-17,44,1,1,43.31
414,2017-11-17,48,1,1,0.47
414,2017-11-17,52,1,1,2.83
414,2017-11-20,2,1,1,30.62
414,2017-11-20,3,1,1,7.59
414,2017-11-20,4,1,1,0.72
414,2017-11-20,5,2,0,78.59
414,2017-11-20,6,1,1,28.27
414,2017-11-20,7,2,0,15.67
414,2017-11-20,8,2,1,26.29
414,2017-11-20,9,2,0,18.54
414,2017-11-20,10,1,1,33.85
414,2017-11-20,11,1,1,0.06
414,2017-11-20,12,1,1,1.34
414,2017-11-20,13,2,0,42.58
414,2017-11-20,14,2,1,0.49
414,2017-11-20,15,1,1,0.79
414,2017-11-20,16,1,1,0.57
414,2017-11-20,17,2,1,9.06
414,2017-11-20,18,2,0,46.44
414,2017-11-20,19,1,1,27.08
414,2017-11-20,20,2,1,12.22
414,2017-11-20,21,2,1,0.76
414,2017-11-20,22,2,0,0.47
414,2017-11-20,23,1,1,28.22
414,2017-11-20,24,2,0,16.14
414,2017-11-20,25,2,0,0.97
414,2017-11-20,26,1,1,53.07
414,2017-11-20,27,1,1,3.09
414,2017-11-20,28,2,0,31.2
414,2017-11-20,29,1,1,26.15
414,2017-11-20,30,1,1,0.23
414,2017-11-20,31,1,1,3.55
414,2017-11-20,32,2,0,38.29
414,2017-11-20,34,2,1,28.53
414,2017-11-20,35,2,0,2.53
414,2017-11-20,36,1,1,3.58
414,2017-11-20,37,2,0,0.42
414,2017-11-20,38,2,0,0.4
414,2017-11-20,39,2,0,8.07
414,2017-11-20,40,2,0,1.66
414,2017-11-20,42,2,0,33.66
414,2017-11-20,44,1,1,0.85
414,2017-11-20,45,1,1,2.86
414,2017-11-20,47,1,1,4.83
414,2017-11-20,48,1,1,1.47
414,2017-11-20,49,1,1,1.85
414,2017-11-20,50,1,1,9.28
414,2017-11-20,1,2,0,
414,2017-11-21,5,1,0,111.33
414,2017-11-21,6,1,0,6.55
414,2017-11-21,8,2,1,185.36
414,2017-11-21,9,1,0,42.27
414,2017-11-21,10,1,1,27.42
414,2017-11-21,11,2,0,14.07
414,2017-11-21,13,1,1,27.44
414,2017-11-21,14,2,0,43.4
414,2017-11-21,15,1,0,3.1
414,2017-11-21,16,2,1,66.32
414,2017-11-21,18,1,1,30.2
414,2017-11-21,19,1,1,1.7
414,2017-11-21,21,1,0,106.3
414,2017-11-21,22,1,1,60.01
414,2017-11-21,25,2,0,72.97
414,2017-11-21,27,2,1,118.65
414,2017-11-21,28,1,0,60.49
414,2017-11-21,29,1,0,4.06
414,2017-11-21,30,1,1,59.23
414,2017-11-21,31,2,0,18.38
414,2017-11-21,33,1,1,58.05
414,2017-11-21,34,2,0,43.03
414,2017-11-21,36,2,1,66.34
414,2017-11-21,37,1,0,57.49
414,2017-11-21,39,2,1,59.01
414,2017-11-21,42,2,0,97.19
414,2017-11-21,44,1,1,107.24
414,2017-11-21,45,2,0,40.27
414,2017-11-21,46,2,1,29.47
414,2017-11-21,49,2,1,65.99
414,2017-11-21,51,1,0,96.42
414,2017-11-22,9,2,1,212.52
414,2017-11-22,10,1,0,223.78
414,2017-11-22,11,1,0,0.03
414,2017-11-22,12,2,1,60.88
414,2017-11-22,14,1,1,29.72
414,2017-11-22,16,2,1,36.24
414,2017-11-22,17,1,0,12.63
414,2017-11-22,18,2,1,6.22
414,2017-11-22,19,2,1,1.11
414,2017-11-22,20,2,1,2.15
414,2017-11-22,21,1,1,3.57
414,2017-11-22,22,1,1,2.25
414,2017-11-22,23,2,0,14.17
414,2017-11-22,24,1,1,5.85
414,2017-11-22,25,2,0,17.28
414,2017-11-22,26,1,0,3.56
414,2017-11-22,27,2,1,55.55
414,2017-11-22,28,1,0,16.53
414,2017-11-22,29,2,1,40.18
414,2017-11-22,30,2,1,5
414,2017-11-22,33,1,0,66.04
414,2017-11-22,34,2,0,0.09
414,2017-11-22,35,2,1,33.94
414,2017-11-22,36,2,1,1.92
414,2017-11-22,40,1,0,86.82
414,2017-11-22,41,2,1,1.13
414,2017-11-22,42,2,1,1.2
414,2017-11-22,44,1,0,30.06
414,2017-11-22,45,1,1,2.21
414,2017-11-22,46,2,0,16.49
414,2017-11-22,47,2,1,26.94
414,2017-11-22,48,1,0,24.53
414,2017-11-22,49,1,1,27.86
414,2017-11-22,55,1,1,3.18
414,2017-11-23,2,2,1,38.87
414,2017-11-23,5,1,0,115.08
414,2017-11-23,7,2,1,118.74
414,2017-11-23,8,2,1,14.12
414,2017-11-23,9,2,1,10.94
414,2017-11-23,10,1,0,12.58
414,2017-11-23,11,1,1,1.06
414,2017-11-23,13,2,1,26.4
414,2017-11-23,15,1,1,34.28
414,2017-11-23,16,2,0,105.68
414,2017-11-23,17,2,1,32.4
414,2017-11-23,18,1,0,28.95
414,2017-11-23,19,2,1,37.39
414,2017-11-23,20,1,1,5.72
414,2017-11-23,21,1,1,4.47
414,2017-11-23,22,1,1,0.21
414,2017-11-23,23,2,0,12.84
414,2017-11-23,24,2,1,6.5
414,2017-11-23,25,1,0,10.57
414,2017-11-23,26,1,1,4.17
414,2017-11-23,27,1,1,0.02
414,2017-11-23,29,1,1,29.93
414,2017-11-23,30,1,1,1.94
414,2017-11-23,31,2,0,12.64
414,2017-11-23,34,1,0,57.5
414,2017-11-23,35,2,1,1.27
414,2017-11-23,36,2,1,4.04
414,2017-11-23,37,1,1,8.49
414,2017-11-23,38,2,0,41.63
414,2017-11-23,39,2,1,0.01
414,2017-11-23,40,2,1,0.3
414,2017-11-23,41,2,1,2.72
414,2017-11-23,42,2,1,2.68
414,2017-11-23,43,2,1,7.54
414,2017-11-23,44,1,1,4.34
414,2017-11-23,45,2,0,14.02
414,2017-11-23,47,1,1,40.79
414,2017-11-23,48,2,0,7.07
414,2017-11-23,49,1,0,9.19
414,2017-11-23,50,1,0,13.92
414,2017-11-24,1,2,0,2.41
414,2017-11-24,2,2,1,29.3
414,2017-11-24,3,2,0,13.43
414,2017-11-24,4,1,1,6.16
414,2017-11-24,5,1,0,10.41
414,2017-11-24,6,2,1,29.85
414,2017-11-24,7,2,1,14.62
414,2017-11-24,8,1,0,8.75
414,2017-11-24,9,1,1,0.29
414,2017-11-24,10,2,0,10.59
414,2017-11-24,11,1,1,4.45
414,2017-11-24,12,2,0,0.63
414,2017-11-24,13,2,1,4.01
414,2017-11-24,14,2,1,0.25
414,2017-11-24,15,2,1,3
414,2017-11-24,16,2,1,8.6
414,2017-11-24,17,1,1,11.12
414,2017-11-24,18,1,0,0
414,2017-11-24,19,2,0,9.02
414,2017-11-24,20,2,1,0.13
414,2017-11-24,21,1,1,11.22
414,2017-11-24,22,1,1,1.3
414,2017-11-24,23,2,0,11.28
414,2017-11-24,24,2,0,1.51
414,2017-11-24,25,2,1,32.15
414,2017-11-24,26,2,0,8.89
414,2017-11-24,28,2,1,31.34
414,2017-11-24,29,1,1,1.92
414,2017-11-24,30,1,1,0.46
414,2017-11-24,31,2,0,4.67
414,2017-11-24,32,1,1,4.49
414,2017-11-24,33,2,0,6.83
414,2017-11-24,35,1,1,28.34
414,2017-11-24,36,1,0,53.02
414,2017-11-24,37,2,1,0.37
414,2017-11-24,38,1,1,3.21
414,2017-11-24,39,1,1,0.25
414,2017-11-24,40,2,0,30.9
414,2017-11-24,41,1,1,39.06
414,2017-11-24,42,2,0,14.24
414,2017-11-24,43,2,1,14.09
414,2017-11-24,46,1,1,1.25
414,2017-11-24,55,1,1,5.79
414,2017-11-25,1,2,0,5.14
414,2017-11-25,2,1,1,26.36
414,2017-11-25,3,1,1,1.11
414,2017-11-25,4,1,1,0.4
414,2017-11-25,5,2,0,38.89
414,2017-11-25,6,2,1,40.24
414,2017-11-25,7,2,1,5.88
414,2017-11-25,8,1,1,0.43
414,2017-11-25,9,1,1,0.04
414,2017-11-25,10,2,0,10.31
414,2017-11-25,11,1,1,8.56
414,2017-11-25,12,2,0,11.16
414,2017-11-25,13,1,1,0.5
414,2017-11-25,14,1,1,0.98
414,2017-11-25,15,1,1,0.7
414,2017-11-25,16,1,1,11.7
414,2017-11-25,17,1,1,9.41
414,2017-11-25,18,2,0,80.97
414,2017-11-25,19,2,1,0.19
414,2017-11-25,20,2,1,3.83
414,2017-11-25,21,1,1,0.36
414,2017-11-25,22,1,1,2.27
414,2017-11-25,23,2,0,13.74
414,2017-11-25,24,2,1,0.28
414,2017-11-25,25,2,1,5.71
414,2017-11-25,26,1,1,3.95
414,2017-11-25,27,1,1,0.84
414,2017-11-25,28,2,0,14.1
414,2017-11-25,29,1,1,1.55
414,2017-11-25,30,1,1,2.07
414,2017-11-25,31,1,1,0.02
414,2017-11-25,32,1,1,0.63
414,2017-11-25,34,2,1,29.9
414,2017-11-25,35,1,1,1.61
414,2017-11-25,36,2,0,14.08
414,2017-11-25,37,1,1,5.56
414,2017-11-25,38,2,1,5.21
414,2017-11-25,39,2,0,5.91
414,2017-11-25,40,2,1,2.1
414,2017-11-25,41,1,1,1.02
414,2017-11-25,42,2,1,8.6
414,2017-11-25,44,2,0,59.78
414,2017-11-25,45,2,1,52.93
414,2017-11-25,46,2,0,7.84
414,2017-11-25,47,1,0,7.39
414,2017-11-25,48,1,1,27.21
414,2017-11-25,49,1,1,0.72
414,2017-11-25,50,2,0,8.78
414,2017-11-26,1,2,1,11.63
414,2017-11-26,2,1,1,7.05
414,2017-11-26,3,1,1,7.5
414,2017-11-26,4,2,0,66.32
414,2017-11-26,5,1,1,29.52
414,2017-11-26,6,2,1,12.27
414,2017-11-26,7,2,1,3.61
414,2017-11-26,8,1,1,2.18
414,2017-11-26,9,1,1,3.31
414,2017-11-26,10,2,1,5.38
414,2017-11-26,11,1,0,101.69
414,2017-11-26,12,2,1,8.34
414,2017-11-26,13,2,1,8.39
414,2017-11-26,14,2,0,4.85
414,2017-11-26,15,2,1,7.34
414,2017-11-26,16,2,0,7.45
414,2017-11-26,17,1,1,9.93
414,2017-11-26,18,2,0,12.11
414,2017-11-26,19,1,1,2.65
414,2017-11-26,21,2,1,30.29
414,2017-11-26,22,1,1,2.06
414,2017-11-26,23,2,1,6.7
414,2017-11-26,24,2,0,85.91
414,2017-11-26,25,1,1,27.29
414,2017-11-26,26,2,1,11.83
414,2017-11-26,27,1,1,0.75
414,2017-11-26,28,2,1,6.19
414,2017-11-26,29,2,1,5.69
414,2017-11-26,30,2,1,12.61
414,2017-11-26,31,2,0,9.88
414,2017-11-26,32,1,1,4.52
414,2017-11-26,34,1,1,31.79
414,2017-11-26,37,1,1,54.29
414,2017-11-26,38,2,1,3.22
414,2017-11-26,39,2,1,13.34
414,2017-11-26,40,1,1,10.14
414,2017-11-26,41,1,1,2.91
414,2017-11-26,42,2,1,3.3
414,2017-11-26,43,1,1,2.94
414,2017-11-26,45,2,1,32.03
414,2017-11-26,48,1,1,30.23
414,2017-11-26,51,1,1,10.27
414,2017-11-27,5,2,1,91.26
414,2017-11-27,6,2,1,8.33
414,2017-11-27,7,2,1,3.4
414,2017-11-27,9,2,0,30.22
414,2017-11-27,10,2,1,8.74
414,2017-11-27,11,2,1,3.69
414,2017-11-27,13,2,1,31.09
414,2017-11-27,14,2,1,2.91
414,2017-11-27,15,2,1,5.29
414,2017-11-27,16,2,1,0.24
414,2017-11-27,17,1,0,123.71
414,2017-11-27,18,2,1,30.42
414,2017-11-27,19,1,1,4.28
414,2017-11-27,20,2,1,6.19
414,2017-11-27,21,2,1,9.16
414,2017-11-27,22,2,0,8.17
414,2017-11-27,25,2,1,50.06
414,2017-11-27,26,1,1,9.09
414,2017-11-27,27,1,1,1.36
414,2017-11-27,28,2,0,4.12
414,2017-11-27,29,2,1,9.24
414,2017-11-27,31,2,0,28.78
414,2017-11-27,34,1,1,43.18
414,2017-11-27,35,2,0,8.56
414,2017-11-27,37,2,1,27.04
414,2017-11-27,41,1,0,50.11
414,2017-11-27,48,1,1,29.33
414,2017-11-27,49,1,1,0.77
414,2017-11-27,53,1,0,20.36
414,2017-11-28,2,2,1,28.04
414,2017-11-28,3,2,1,4.12
414,2017-11-28,6,2,1,43.36
414,2017-11-28,7,2,1,0.53
414,2017-11-28,9,1,1,29.41
414,2017-11-28,10,2,1,3.28
414,2017-11-28,12,2,1,21.34
414,2017-11-28,14,2,1,24.07
414,2017-11-28,15,2,0,5.44
414,2017-11-28,16,1,1,3.33
414,2017-11-28,17,1,1,1.09
414,2017-11-28,18,2,0,9.12
414,2017-11-28,19,2,1,6.72
414,2017-11-28,20,2,0,8.59
414,2017-11-28,21,2,0,2.04
414,2017-11-28,22,2,1,22.15
414,2017-11-28,23,1,1,0.2
414,2017-11-28,24,1,0,28.9
414,2017-11-28,25,1,0,5.17
414,2017-11-28,26,1,1,42.79
414,2017-11-28,27,1,1,0.26
414,2017-11-28,28,2,0,8.36
414,2017-11-28,30,1,1,21.96
414,2017-11-28,31,2,0,9.07
414,2017-11-28,33,2,1,21.82
414,2017-11-28,35,1,1,22.23
414,2017-11-28,36,2,0,34
414,2017-11-28,37,1,1,24.97
414,2017-11-28,38,1,1,0.85
414,2017-11-28,39,2,1,4.26
414,2017-11-28,41,2,1,23.48
414,2017-11-28,43,1,0,99.94
414,2017-11-28,44,1,1,48.05
414,2017-11-28,45,1,1,0.52
414,2017-11-28,46,1,1,5.62
414,2017-11-28,49,1,1,23.43
414,2017-11-29,2,2,1,23
414,2017-11-29,3,2,1,1.25
414,2017-11-29,4,1,0,51.07
414,2017-11-29,5,2,1,25.67
414,2017-11-29,7,2,1,25.65
414,2017-11-29,8,2,1,3.15
414,2017-11-29,10,2,1,25.36
414,2017-11-29,11,1,0,106.32
414,2017-11-29,12,1,1,28.41
414,2017-11-29,13,2,0,6.02
414,2017-11-29,14,2,1,2.19
414,2017-11-29,15,1,0,5.18
414,2017-11-29,16,2,1,0.61
414,2017-11-29,17,1,1,1.61
414,2017-11-29,18,1,1,3.31
414,2017-11-29,19,1,1,0.53
414,2017-11-29,20,2,0,6.61
414,2017-11-29,21,1,1,4.97
414,2017-11-29,22,1,1,2.14
414,2017-11-29,23,1,1,2.24
414,2017-11-29,24,2,0,6.43
414,2017-11-29,26,1,1,21.16
414,2017-11-29,27,1,1,0.04
414,2017-11-29,28,1,1,0.53
414,2017-11-29,29,2,1,4.5
414,2017-11-29,30,2,1,0.13
414,2017-11-29,31,2,1,4.19
414,2017-11-29,32,1,1,1.8
414,2017-11-29,33,1,1,4
414,2017-11-29,34,2,1,2.9
414,2017-11-29,35,2,1,8.74
414,2017-11-29,36,1,1,3.19
414,2017-11-29,37,1,1,0.51
414,2017-11-29,38,2,1,9.32
414,2017-11-29,39,2,0,206.07
414,2017-11-29,40,2,0,0.89
414,2017-11-29,41,1,1,2.34
414,2017-11-29,42,2,0,1.94
414,2017-11-29,44,2,1,21.65
414,2017-11-29,47,2,1,49.79
415,2017-11-11,1,1,0,3.79
415,2017-11-11,2,2,1,46.09
415,2017-11-11,3,2,1,4.93
415,2017-11-11,4,2,1,2.23
415,2017-11-11,5,2,1,10.09
415,2017-11-11,6,2,1,0.83
415,2017-11-11,7,1,0,27.14
415,2017-11-11,8,1,1,1.36
415,2017-11-11,9,1,1,0.03
415,2017-11-11,10,1,1,0.05
415,2017-11-11,11,1,1,0.1
415,2017-11-11,12,2,0,47.61
415,2017-11-11,13,1,1,41.16
415,2017-11-11,14,2,1,9.34
415,2017-11-11,15,2,0,31.48
415,2017-11-11,16,2,0,1.72
415,2017-11-11,17,2,1,85.48
415,2017-11-11,19,1,0,67.3
415,2017-11-11,20,2,1,82.41
415,2017-11-11,21,1,0,4.56
415,2017-11-11,22,1,1,0.89
415,2017-11-11,23,2,0,12.66
415,2017-11-11,24,2,0,0
415,2017-11-11,25,1,1,86.51
415,2017-11-11,26,1,0,12.25
415,2017-11-11,27,2,0,1.83
415,2017-11-11,28,2,0,2.13
415,2017-11-11,29,2,1,1.05
415,2017-11-11,30,1,1,3.42
415,2017-11-11,31,2,0,19.93
415,2017-11-11,32,2,0,7.95
415,2017-11-11,33,2,0,3.39
415,2017-11-11,34,1,1,126.18
415,2017-11-11,35,1,0,22.02
415,2017-11-11,36,2,1,0.87
415,2017-11-11,37,1,1,1.59
415,2017-11-11,38,1,1,2.99
415,2017-11-11,39,2,0,18.65
415,2017-11-11,40,2,1,0.2
415,2017-11-11,41,1,1,4.41
415,2017-11-11,42,1,1,1.7
415,2017-11-11,43,2,0,15.36
415,2017-11-11,44,2,1,41.75
415,2017-11-11,47,1,1,0.6
415,2017-11-11,49,1,1,1.28
415,2017-11-11,52,1,1,8.36
415,2017-11-12,2,2,1,61.01
415,2017-11-12,3,2,1,6.61
415,2017-11-12,4,2,1,14.41
415,2017-11-12,5,2,0,23.73
415,2017-11-12,6,2,1,0.96
415,2017-11-12,7,1,1,4.69
415,2017-11-12,8,1,1,0.51
415,2017-11-12,9,1,1,5.95
415,2017-11-12,10,1,1,0.95
415,2017-11-12,11,1,0,16.6
415,2017-11-12,12,2,1,0.46
415,2017-11-12,13,1,1,2.33
415,2017-11-12,14,2,0,6.36
415,2017-11-12,15,2,1,1.51
415,2017-11-12,16,2,1,13.37
415,2017-11-12,17,2,1,5.23
415,2017-11-12,18,2,0,10.88
415,2017-11-12,19,1,1,2.39
415,2017-11-12,20,2,0,6.05
415,2017-11-12,21,1,1,0.29
415,2017-11-12,22,1,1,0.97
415,2017-11-12,23,2,0,6.62
415,2017-11-12,24,2,1,4.24
415,2017-11-12,25,1,1,2.14
415,2017-11-12,26,1,1,2.46
415,2017-11-12,27,2,0,7.64
415,2017-11-12,28,2,1,1.39
415,2017-11-12,29,2,1,0.13
415,2017-11-12,30,1,1,1.69
415,2017-11-12,31,2,0,12.26
415,2017-11-12,32,2,1,0.5
415,2017-11-12,33,2,0,1.81
415,2017-11-12,34,1,1,41.15
415,2017-11-12,35,1,0,5.56
415,2017-11-12,36,2,1,0.8
415,2017-11-12,37,1,1,0.4
415,2017-11-12,38,1,1,0.59
415,2017-11-12,39,2,0,16.82
415,2017-11-12,40,2,0,0.17
415,2017-11-12,41,1,1,46.25
415,2017-11-12,42,1,1,10.72
415,2017-11-12,43,2,1,0.35
415,2017-11-12,44,2,0,10.37
415,2017-11-12,47,1,1,18.21
415,2017-11-12,49,1,1,2.43
415,2017-11-12,52,1,0,2.32
415,2017-11-14,2,1,0,42.85
415,2017-11-14,3,2,1,111.85
415,2017-11-14,4,2,1,12.46
415,2017-11-14,5,1,0,71.06
415,2017-11-14,6,1,0,27.97
415,2017-11-14,7,2,1,2.1
415,2017-11-14,8,1,1,1.45
415,2017-11-14,9,1,1,0.4
415,2017-11-14,10,2,1,6.05
415,2017-11-14,11,1,0,18.61
415,2017-11-14,12,2,1,1.72
415,2017-11-14,13,2,1,0.55
415,2017-11-14,14,2,1,3.31
415,2017-11-14,15,1,1,2.82
415,2017-11-14,16,1,0,1.68
